PeopleHistoricalId,area,full_name_4,full_name_5,full_name_6,full_name_7,FunctionType,Layer,Organization,RoleSummary,Role_identifier
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81783209600,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81783814400,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81784419200,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81785024000,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81785628800,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
1f2303c1-2f5f-3fce-c7d8-eadafa7578e81786233600,Canada,Ellis Mulready,Yuki Cortez,Freya Okonjo,Viktor Farouk,Data Science,5,Quinn Sandoval,DATA SCIENCE IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1771113600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1771718400,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1772323200,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1772928000,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1773532800,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1774137600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1774742400,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1775347200,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1775952000,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1776556800,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1777161600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1777766400,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1778371200,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1778976000,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1779580800,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1780185600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1780790400,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1781395200,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1782000000,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1782604800,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1783209600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1783814400,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1784419200,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1785024000,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1785628800,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
0146f067-2826-39ca-8e86-cdeb8c4b1e3d1786233600,Israel,Lucia Stroud,Lars Solberg,Casper Ferreira,Casper Ferreira (Directs),Software Engineering,5,Sven Berglund,SOFTWARE ENGINEERING IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011771113600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011771718400,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011772323200,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011772928000,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011773532800,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011774137600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011774742400,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011775347200,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011775952000,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011776556800,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011777161600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011777766400,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011778371200,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011778976000,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011779580800,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011780185600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011780790400,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011781395200,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011782000000,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011782604800,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011783209600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011783814400,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011784419200,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011785024000,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011785628800,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
27c2566e-d87c-38bd-6d3d-06c89534e4011786233600,United States,Santiago Osei,Kwame Kavanagh,Milo Okonjo,Casper Papadakis,Technical Program Management,7,Maya Petersen,TECHNICAL PROGRAM MGMT IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1771113600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1771718400,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1772323200,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1772928000,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1773532800,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1774137600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1774742400,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1775347200,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1775952000,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1776556800,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1777161600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1777766400,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1778371200,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1778976000,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1779580800,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1780185600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1780790400,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1781395200,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1782000000,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1782604800,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1783209600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1783814400,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1784419200,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1785024000,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1785628800,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
18a72bae-805d-3b4f-bab0-db8107bbd79d1786233600,Denmark,Sinead Vidal,Dario Nazari,Ellis Ferreira,Ellis Ferreira (Directs),Design & User Research,10,Rasmus Dunmore,DESIGN IC,IC
265fb971-c38a-311d-4f98-caee8b7e4da71782604800,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71783209600,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71783814400,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71784419200,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71785024000,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71785628800,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
265fb971-c38a-311d-4f98-caee8b7e4da71786233600,India,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Lars Duarte (Directs),Software Engineering,6,Amara Kelleher,SOFTWARE ENGINEERING M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1771113600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1771718400,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1772323200,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1772928000,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1773532800,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1774137600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1774742400,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1775347200,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1775952000,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1776556800,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1777161600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1777766400,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1778371200,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1778976000,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1779580800,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1780185600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1780790400,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1781395200,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1782000000,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1782604800,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1783209600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1783814400,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1784419200,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1785024000,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1785628800,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0dd328b0-b27d-3490-8d46-854ce81d6f0d1786233600,Brazil,Saoirse Fenwick,Rohan Solberg,Lars Duarte,Aiden Lindholm,Customer Experience Program Mgmt,7,Amara Kelleher,CX PROGRAM MGMT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311771113600,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311771718400,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311772323200,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311772928000,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311773532800,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311774137600,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
0f0a09fc-e2ee-31af-f29b-4c9486aa1a311774742400,United Kingdom,Aoife Nwosu,Lorcan Moretti,Jonas Havelock,Oscar Delgado,Software Development,5,Yuki Ashcroft,SOFTWARE DEVELOPMENT M,Manager
